Produto;PreÁo;Link;Data;Fabricante;Modelo
Placa De VÌdeo Gt210, Pci Exp, 1gb, Knup - Kp-gt210;R$ ---;https://www.kabum.com.br/produto/225621/placa-de-video-gt210-pci-exp-1gb-knup-kp-gt210;05/12/2022 05:58;Knup;Gt210 
Placa de VÌdeo Galax, GeForce GTX 1050 TI, 1-Click OC, 4GB, GDDR5, 128 bits - 50IQH8DSQ3CC;R$ ---;https://www.kabum.com.br/produto/229989/placa-de-video-galax-geforce-gtx-1050-TI-1-click-oc-4gb-gddr5-128-bits-50iqh8dsq3cc;05/12/2022 05:58;Galax;GTX 1050 TI
Placa de VÌdeo GTX 1660 TI XC Ultra Black Gaming EVGA NVIDIA GeForce, 6GB GDDR6, Dual HDB Fans - 06G-P4-1265-KR;R$ ---;https://www.kabum.com.br/produto/231830/placa-de-video-gtx-1660-TI-xc-ultra-black-gaming-evga-nvidia-geforce-6gb-gddr6-dual-hdb-fans-06g-p4-1265-kr;05/12/2022 05:58;EVGA;GTX 1660 TI
Placa De VÌdeo Gigabyte, GeForce GT 730 2GB, GDDR5, 64 Bits;R$ ---;https://www.kabum.com.br/produto/232190/placa-de-video-gigabyte-geforce-gt-730-2gb-gddr5-64-bits;05/12/2022 05:58;Gigabyte;GT 730 
Vga Pci-e 2gb Gt420 Afox Geforce Ddr3 128bits;R$ ---;https://www.kabum.com.br/produto/232207/vga-pci-e-2gb-gt420-afox-geforce-ddr3-128bits;05/12/2022 05:58;Afox; 
Placa De VÌdeo GT 710 2GB, Gainward, GDDR3, Neat7100hd46-2080h;R$ ---;https://www.kabum.com.br/produto/232348/placa-de-video-gt-710-2gb-gainward-gddr3-neat7100hd46-2080h;05/12/2022 05:58;Gainward;GT 710 
Placa De Video Gt210 1GB, DDR2 64bit VGA/HDMI/DVI - Af210-1024d2lg2-v2 Afox;R$ ---;https://www.kabum.com.br/produto/233100/placa-de-video-gt210-1gb-ddr2-64bit-vga-hdmi-dvi-af210-1024d2lg2-v2-afox;05/12/2022 05:58;Afox;Gt210 
Placa De Video Gt210 1gb Ddr3 64bit Vga/hdmi/dvi Low Profile Gl-gt210 Goline;R$ ---;https://www.kabum.com.br/produto/233124/placa-de-video-gt210-1gb-ddr3-64bit-vga-hdmi-dvi-low-profile-gl-gt210-goline;05/12/2022 05:58;Goline;Gt210 
Placa de VÌdeo Nvidia Asus Geforce Gtx1660 TI, Dual Oc EdiTIon, 6gb;R$ ---;https://www.kabum.com.br/produto/235771/placa-de-video-nvidia-asus-geforce-gtx1660-TI-dual-oc-ediTIon-6gb;05/12/2022 05:58;Nvidia;Gtx1660 TI
Placa de Video Galax GeForce RTX 3080 TI HOF 12GB GDDR6X 384 bit - 38IOM5MD3BHX;R$ ---;https://www.kabum.com.br/produto/237857/placa-de-video-galax-geforce-rtx-3080-TI-hof-12gb-gddr6x-384-bit-38iom5md3bhx;05/12/2022 05:58;Galax;RTX 3080 TI
Placa De VÌdeo Gigabyte GTX 1050TI, 4GB, GDDR5 - GV-N105TD5-4GD;R$ ---;https://www.kabum.com.br/produto/238071/placa-de-video-gigabyte-gtx-1050TI-4gb-gddr5-gv-n105td5-4gd;05/12/2022 05:58;Gigabyte;GTX 1050 TI
Placa De VÌdeo Palit Gp Oc Gtx 1650 4gb Gddr6 128 Bits;R$ ---;https://www.kabum.com.br/produto/238268/placa-de-video-palit-gp-oc-gtx-1650-4gb-gddr6-128-bits;05/12/2022 05:58;Palit;Gtx 1650 
Placa De VÌdeo Dual Fan, GTX 1050 2GB, GDDR5, 128 Bits;R$ ---;https://www.kabum.com.br/produto/238287/placa-de-video-dual-fan-gtx-1050-2gb-gddr5-128-bits;05/12/2022 05:58;;GTX 1050 
Placa De Video Rtx 3080 TI, Gigabyte, Vision, 12 Gb, Gddr6, Lhr, Oc, Rgb, Branca, Gvn308tvision-oc12gd-g10;R$ ---;https://www.kabum.com.br/produto/238498/placa-de-video-rtx-3080-TI-gigabyte-vision-12-gb-gddr6-lhr-oc-rgb-branca-gvn308tvision-oc12gd-g10;05/12/2022 05:58;Gigabyte;Rtx 3080 TI
Placa de VÌdeo GTX 750, 2GB, DDR5, 128bits - Bluecase;R$ ---;https://www.kabum.com.br/produto/240153/placa-de-video-gtx-750-2gb-ddr5-128bits-bluecase;05/12/2022 05:58;;GTX 750 
Placa De VÌdeo Gtx 750TI 2gb, Ddr5, 128bits, Bluecase;R$ ---;https://www.kabum.com.br/produto/240167/placa-de-video-gtx-750TI-2gb-ddr5-128bits-bluecase;05/12/2022 05:58;;Gtx 750 TI
Placa De VÌdeo Asus Nvidia Geforce Gt 1030 2gb, Gddr5 - Ph-gt1030-o2g;R$ ---;https://www.kabum.com.br/produto/242645/placa-de-video-asus-nvidia-geforce-gt-1030-2gb-gddr5-ph-gt1030-o2g;05/12/2022 05:58;Asus;Gt 1030 
Placa de VÌdeo Palit, GeForce RTX 3060 StormX LHR, 12GB, 192Bit, GDDR6 - NE63060019K9-190AF;R$ ---;https://www.kabum.com.br/produto/252445/placa-de-video-palit-geforce-rtx-3060-stormx-lhr-12gb-192bit-gddr6-ne63060019k9-190af;05/12/2022 05:58;Palit;RTX 3060 
Placa de VÌdeo Palit, GeForce GTX 1660 Super Stormx, 6GB, 192 Bit, GDDR6 - NE6166S018J9-161F;R$ ---;https://www.kabum.com.br/produto/245220/placa-de-video-palit-geforce-gtx-1660-super-stormx-6gb-192-bit-gddr6-ne6166s018j9-161f;05/12/2022 05:58;Palit;GTX 1660 Super
Placa De VÌdeo Gtx 750TI 2gb Gddr5 Afox Geforce 128 Bits Directx 11 Dual Fan - Af750TI-2048d5h5-v8;R$ ---;https://www.kabum.com.br/produto/253004/placa-de-video-gtx-750TI-2gb-gddr5-afox-geforce-128-bits-directx-11-dual-fan-af750TI-2048d5h5-v8;05/12/2022 05:58;Afox;Gtx 750 TI
Placa De VÌdeo Gigabyte Nvidia Geforce Rtx 3080 TI Eeagle;R$ ---;https://www.kabum.com.br/produto/253108/placa-de-video-gigabyte-nvidia-geforce-rtx-3080-TI-eeagle;05/12/2022 05:58;Gigabyte;Rtx 3080 TI
Placa De VÌdeo Nvidia Pcyes Geforce Gtx 750 TI 2gb Ddr5;R$ ---;https://www.kabum.com.br/produto/253561/placa-de-video-nvidia-pcyes-geforce-gtx-750-TI-2gb-ddr5;05/12/2022 05:58;Nvidia;Gtx 750 TI
Placa De VÌdeo Galax Geforce Gtx 1060 Oc 6gb Ddr5 192bits 60nrh7dsl9oc - Galax;R$ ---;https://www.kabum.com.br/produto/253761/placa-de-video-galax-geforce-gtx-1060-oc-6gb-ddr5-192bits-60nrh7dsl9oc-galax;05/12/2022 05:58;Galax;Gtx 1060 
Vga Pci-e 1gb Galax Geforce Gt710 - 1gb;R$ ---;https://www.kabum.com.br/produto/255557/vga-pci-e-1gb-galax-geforce-gt710-1gb;05/12/2022 05:58;Galax;Gt710 
Vga Pci-e 6gb Galax Gf Rtx 2060 Oc 192bit Ddr6 Dvi-d/hdmi/dp - 6gb;R$ ---;https://www.kabum.com.br/produto/255659/vga-pci-e-6gb-galax-gf-rtx-2060-oc-192bit-ddr6-dvi-d-hdmi-dp-6gb;05/12/2022 05:58;Galax;Rtx 2060 
Placa De Video Knup Gt 730 Pci Exp. 2gb Ddr3 Kp-gt730/ab;R$ ---;https://www.kabum.com.br/produto/256201/placa-de-video-knup-gt-730-pci-exp-2gb-ddr3-kp-gt730-ab;05/12/2022 05:58;Knup;Gt 730 
Placa Gr·fica Nvidia Quadro T600 4gb Gddr6 128bits - Pny Vcnt600-pb;R$ ---;https://www.kabum.com.br/produto/263346/placa-grafica-nvidia-quadro-t600-4gb-gddr6-128bits-pny-vcnt600-pb;05/12/2022 05:58;Nvidia;T600 
Placa De Video Asus Nvidia Geforce Gtx 1050TI Oc Cerberus, 4GB, DDR5 - Cerberus-gtx1050TI-o4g;R$ ---;https://www.kabum.com.br/produto/262328/placa-de-video-asus-nvidia-geforce-gtx-1050TI-oc-cerberus-4gb-ddr5-cerberus-gtx1050TI-o4g;05/12/2022 05:58;Asus;Gtx 1050 TI
Placa de VÌdeo Gainward GeForce GTX 1660 Super Ghost Dual, 6GB GDDR6, 192Bit, NE6166S018J9-1160X-1;R$ ---;https://www.kabum.com.br/produto/262329/placa-de-video-gainward-geforce-gtx-1660-super-ghost-dual-6gb-gddr6-192bit-ne6166s018j9-1160x-1;05/12/2022 05:58;Gainward;GTX 1660 Super
Placa De Video Nvidia Geforce Gtx 750 2gb, Gddr5, 128 Bits, Dual-fan - Pa750dr5128df;R$ ---;https://www.kabum.com.br/produto/262427/placa-de-video-nvidia-geforce-gtx-750-2gb-gddr5-128-bits-dual-fan-pa750dr5128df;05/12/2022 05:58;Nvidia;Gtx 750 
Placa De Video Asus, Geforce Rtx3070 TI, 8gb, Gddr6 256 Bits - Tuf-rtx3070TI-8g-gaming;R$ ---;https://www.kabum.com.br/produto/268548/placa-de-video-asus-geforce-rtx3070-TI-8gb-gddr6-256-bits-tuf-rtx3070TI-8g-gaming;05/12/2022 05:58;Asus;Rtx3070 TI
Placa De VÌdeo Gigabyte Geforce Rtx 3060 TI Gaming Oc Pro 8gb Lhr Gddr6 256bits Gv-n306tgamingoc Pro-8gd;R$ ---;https://www.kabum.com.br/produto/267641/placa-de-video-gigabyte-geforce-rtx-3060-TI-gaming-oc-pro-8gb-lhr-gddr6-256bits-gv-n306tgamingoc-pro-8gd;05/12/2022 05:58;Gigabyte;Rtx 3060 TI
Placa De VÌdeo Asus Nvidia Geforce Gtx 1650, 4gb, Gddr6 - Tuf-gtx1650-o4gd6-p-gaming;R$ ---;https://www.kabum.com.br/produto/268946/placa-de-video-asus-nvidia-geforce-gtx-1650-4gb-gddr6-tuf-gtx1650-o4gd6-p-gaming;05/12/2022 05:58;Asus;Gtx 1650 
Gigabyte GTX 1050 TI, 4GB, DDR5;R$ ---;https://www.kabum.com.br/produto/271435/gigabyte-gtx-1050-TI-4gb-ddr5;05/12/2022 05:58;Gigabyte;GTX 1050 TI
Placa De VÌdeo Asus Tuf Gaming Geforce Gtx 1650 Super Oc Dual 4gb Gddr6 128bit Tuf-gtx1650s-o4g-gaming;R$ ---;https://www.kabum.com.br/produto/271823/placa-de-video-asus-tuf-gaming-geforce-gtx-1650-super-oc-dual-4gb-gddr6-128bit-tuf-gtx1650s-o4g-gaming;05/12/2022 05:58;Asus;Gtx 1650 Super
Placa Gr·fica Nvidia Quadro T400 Turing 2gb Gddr6 64bits - Pny Vcnt400-pb;R$ ---;https://www.kabum.com.br/produto/274422/placa-grafica-nvidia-quadro-t400-turing-2gb-gddr6-64bits-pny-vcnt400-pb;05/12/2022 05:58;Nvidia;T400 
Kit Geforce Gtx 750 TI 2gb Gddr5 + Fonte 350w Aerocool Vx350;R$ ---;https://www.kabum.com.br/produto/275136/kit-geforce-gtx-750-TI-2gb-gddr5-fonte-350w-aerocool-vx350;05/12/2022 05:58;;Gtx 750 TI
Placa De VÌdeo Asus Rog Strix Geforce Rtx 3080 Oc EdTIon Lhr, 10gb, Gddr6x, 320 Bit, Rog-strix-rtx3080-o10g-v2-gaming;R$ ---;https://www.kabum.com.br/produto/275673/placa-de-video-asus-rog-strix-geforce-rtx-3080-oc-edTIon-lhr-10gb-gddr6x-320-bit-rog-strix-rtx3080-o10g-v2-gaming;05/12/2022 05:58;Asus;Rtx 3080 TI
Placa De VÌdeo Pcyes, Geforce GT 730 4GB, GDDR5, 64 Bits - PAGT730DR5LP;R$ ---;https://www.kabum.com.br/produto/275779/placa-de-video-pcyes-geforce-gt-730-4gb-gddr5-64-bits-pagt730dr5lp;05/12/2022 05:58;Pcyes;GT 730 
Placa de VÌdeo RTX 3080 GAMING BOX Aorus NVIDIA Geforce, rev. 2.0, 10GB GDDR6X, LHR, Ray Tracing - GV-N3080IXEB-10GD;R$ ---;https://www.kabum.com.br/produto/286901/placa-de-video-rtx-3080-gaming-box-aorus-nvidia-geforce-rev-2-0-10gb-gddr6x-lhr-ray-tracing-gv-n3080ixeb-10gd;05/12/2022 05:58;NVIDIA;RTX 3080 
Placa de VÌdeo RTX 2060 EVO OC EdiTIon Asus Dual NVIDIA GeForce, 12GB, GDDR6, Ray Tracing - 90YV0CH7-M000;R$ ---;https://www.kabum.com.br/produto/286932/placa-de-video-rtx-2060-evo-oc-ediTIon-asus-dual-nvidia-geforce-12gb-gddr6-ray-tracing-90yv0ch7-m000;05/12/2022 05:58;Asus;RTX 2060 TI
GPU GTX1050TI 4GB PH-GTX1050TI-4G, DDR5, Asus - Cerberus-GTX1050TI-04G;R$ ---;https://www.kabum.com.br/produto/314880/gpu-gtx1050TI-4gb-ph-gtx1050TI-4g-ddr5-asus-cerberus-gtx1050TI-04g;05/12/2022 05:58;Asus;GTX1050 TI
Placa de VÌdeo GTX 1050 TI PCyes NVIDIA Geforce, 4GB GDDR5, GraffiTI Series - PJGF1050TI4GB / 107744;R$ ---;https://www.kabum.com.br/produto/288321/placa-de-video-gtx-1050-TI-pcyes-nvidia-geforce-4gb-gddr5-graffiTI-series-pjgf1050TI4gb-107744;05/12/2022 05:58;PCyes;GTX 1050 TI
Placa De Video Gtx 750 2GB, Gddr5, 128 Bits Dual-fan;R$ ---;https://www.kabum.com.br/produto/288418/placa-de-video-gtx-750-2gb-gddr5-128-bits-dual-fan;05/12/2022 05:58;;Gtx 750 
Placa De VÌdeo, Nvidia Geforce Rtx 3090, Phoenix 24Gb Grrd6x, Ned3090019sb-132bx - Gainward;R$ ---;https://www.kabum.com.br/produto/289029/placa-de-video-nvidia-geforce-rtx-3090-phoenix-24gb-grrd6x-ned3090019sb-132bx-gainward;05/12/2022 05:58;Nvidia;Rtx 3090 
Placa De Video Geforce GTX 1050 TI 4GB GDDR5 128 Bits;R$ ---;https://www.kabum.com.br/produto/291791/placa-de-video-geforce-gtx-1050-TI-4gb-gddr5-128-bits;05/12/2022 05:58;;GTX 1050 TI
Placa De VÌdeo, Asus Rog Strix Rtx 3070 TI O8g, Gaming Lhr, 19 Gbps, 8GB, Gddr6x, Ray Tracing, Dlss, Rgb - 90yv0gw0-m000;R$ ---;https://www.kabum.com.br/produto/296674/placa-de-video-asus-rog-strix-rtx-3070-TI-o8g-gaming-lhr-19-gbps-8gb-gddr6x-ray-tracing-dlss-rgb-90yv0gw0-m000;05/12/2022 05:58;Asus;Rtx 3070 TI
Placa De Video Gt1030 2GB, Gddr5 - Af1030-2048d5l5 Afox;R$ ---;https://www.kabum.com.br/produto/296700/placa-de-video-gt1030-2gb-gddr5-af1030-2048d5l5-afox;05/12/2022 05:58;Afox;Gt1030 
Placa De VÌdeo Afox Geforce Gt420 2gb Ddr3 Af420-2048d3l5;R$ ---;https://www.kabum.com.br/produto/297670/placa-de-video-afox-geforce-gt420-2gb-ddr3-af420-2048d3l5;05/12/2022 05:58;Afox; 
Placa De VÌdeo Palit Rtx 3060 TI Colorpop, 8gb Gddr6, 256 Bits, Lhr - Ne6306t019p2-1041r;R$ ---;https://www.kabum.com.br/produto/297751/placa-de-video-palit-rtx-3060-TI-colorpop-8gb-gddr6-256-bits-lhr-ne6306t019p2-1041r;05/12/2022 05:58;Palit;Rtx 3060 TI
Placa De Video Duex 1gb Nvidia G 210 Ddr3 G210lp-1gd3;R$ ---;https://www.kabum.com.br/produto/298308/placa-de-video-duex-1gb-nvidia-g-210-ddr3-g210lp-1gd3;05/12/2022 05:58;Duex;G210 
Placa de VÌdeo RTX 3050 Gaming OC Asus NVIDIA GeForce ROG Strix, 8GB, GDDR6 - 90YV0HI1-M000;R$ ---;https://www.kabum.com.br/produto/298397/placa-de-video-rtx-3050-gaming-oc-asus-nvidia-geforce-rog-strix-8gb-gddr6-90yv0hi1-m000;05/12/2022 05:58;Asus;RTX 3050 
Placa De VÌdeo Pny Nvidia Quadro T400, 4GB, Gddr6 64 Bit - Vcnt4004gb-pb;R$ ---;https://www.kabum.com.br/produto/321873/placa-de-video-pny-nvidia-quadro-t400-4gb-gddr6-64-bit-vcnt4004gb-pb;05/12/2022 05:58;Pny;T400 
Placa de VÌdeo RTX 3050 Twin Edge Zotac Gaming NVIDIA Geforce, 8GB, GDDR6, LHR, Ray Tracing, VR Ready - ZT-A30500E-10M;R$ ---;https://www.kabum.com.br/produto/301078/placa-de-video-rtx-3050-twin-edge-zotac-gaming-nvidia-geforce-8gb-gddr6-lhr-ray-tracing-vr-ready-zt-a30500e-10m;05/12/2022 05:58;Zotac;RTX 3050 
Placa de VÌdeo Zotac GeForce RTX 3070, Twin Edge LHR, 8GB, GDDR6, 256 Bits - ZT-A30700E-10PLHR;R$ ---;https://www.kabum.com.br/produto/302390/placa-de-video-zotac-geforce-rtx-3070-twin-edge-lhr-8gb-gddr6-256-bits-zt-a30700e-10plhr;05/12/2022 05:58;Zotac;RTX 3070 
Placa De VÌdeo Zotac Geforce Rtx 3080 Trinity Lhr 10GB Gddr6x 320 Bits Zt-a30800d-10plhr;R$ ---;https://www.kabum.com.br/produto/305130/placa-de-video-zotac-geforce-rtx-3080-trinity-lhr-10gb-gddr6x-320-bits-zt-a30800d-10plhr;05/12/2022 05:58;Zotac;Rtx 3080 
Placa De VÌdeo Nvidia Geforce Gtx 1050 TI 4gb Gddr5 Bl1050TI-4096d5h7-v4 Ske;R$ ---;https://www.kabum.com.br/produto/306288/placa-de-video-nvidia-geforce-gtx-1050-TI-4gb-gddr5-bl1050TI-4096d5h7-v4-ske;05/12/2022 05:58;Nvidia;Gtx 1050 TI
Placa De VÌdeo Nvidia Geforce Gt 1030 2gb Gddr5 Pa1030gt640g5 Pcyes;R$ ---;https://www.kabum.com.br/produto/306297/placa-de-video-nvidia-geforce-gt-1030-2gb-gddr5-pa1030gt640g5-pcyes;05/12/2022 05:58;Nvidia;Gt 1030 
Placa De VÌdeo, Nvidia Geforce GTX 1050 TI 4GB, GDDR5, GraffiTI Series, PA1050TI12804G5DF, Pcyes;R$ ---;https://www.kabum.com.br/produto/306315/placa-de-video-nvidia-geforce-gtx-1050-TI-4gb-gddr5-graffiTI-series-pa1050TI12804g5df-pcyes;05/12/2022 05:58;Nvidia;GTX 1050 TI
Placa De VÌdeo Nvidia Geforce Gt 210 1gb Gddr3 Pa210g6401d3lp Pcyes;R$ ---;https://www.kabum.com.br/produto/306320/placa-de-video-nvidia-geforce-gt-210-1gb-gddr3-pa210g6401d3lp-pcyes;05/12/2022 05:58;Nvidia;Gt 210 
Placa De VÌdeo, Afox, Geforce GT 730 4GB, DDR3;R$ ---;https://www.kabum.com.br/produto/306349/placa-de-video-afox-geforce-gt-730-4gb-ddr3;05/12/2022 05:58;Afox;GT 730 
Placa De VÌdeo Nvidia Geforce Gt 710 2gb Gddr3 Af710-2048d3l7 Afox;R$ ---;https://www.kabum.com.br/produto/306372/placa-de-video-nvidia-geforce-gt-710-2gb-gddr3-af710-2048d3l7-afox;05/12/2022 05:58;Nvidia;Gt 710 
Placa De VÌdeo Nvidia Geforce Gtx 1050 2GB, Gddr5 - Bp-gtx1050-2gb5d1 Bluecase;R$ ---;https://www.kabum.com.br/produto/306373/placa-de-video-nvidia-geforce-gtx-1050-2gb-gddr5-bp-gtx1050-2gb5d1-bluecase;05/12/2022 05:58;Nvidia;Gtx 1050 
Placa De VÌdeo Evga Nvidia Geforce Rtx 3080, Ftw3 Ultra Gaming, 12GB, Gddr6x, HDMI/DP - 12g-p5-4877-kl;R$ ---;https://www.kabum.com.br/produto/339814/placa-de-video-evga-nvidia-geforce-rtx-3080-ftw3-ultra-gaming-12gb-gddr6x-hdmi-dp-12g-p5-4877-kl;05/12/2022 05:58;Evga;Rtx 3080 
Placa Gr·fica Nvidia, Quadro, T400, 4GB, GDDR6, 64bits - Pny VCNT-4004GB-PB;R$ ---;https://www.kabum.com.br/produto/345739/placa-grafica-nvidia-quadro-t400-4gb-gddr6-64bits-pny-vcnt-4004gb-pb;05/12/2022 05:58;Nvidia;T400 
Placa De Video Pny 2gb Nvidia Quadro T400 Gddr6 64 Bits (3x Mdp) Vcnt400-pb;R$ ---;https://www.kabum.com.br/produto/314130/placa-de-video-pny-2gb-nvidia-quadro-t400-gddr6-64-bits-3x-mdp-vcnt400-pb;05/12/2022 05:58;Pny;T400 
Placa De Video Nvidia 2gb Gddr5 Quadro P620 Pny Vcqp620v2-pb;R$ ---;https://www.kabum.com.br/produto/311138/placa-de-video-nvidia-2gb-gddr5-quadro-p620-pny-vcqp620v2-pb;05/12/2022 05:58;Nvidia;P620 
Placa De Video Galax Geforce Gtx 1050TI Click Oc 4GB, Gddr5 128 Bits - Dvi-hdmi-dp;R$ ---;https://www.kabum.com.br/produto/311810/placa-de-video-galax-geforce-gtx-1050TI-click-oc-4gb-gddr5-128-bits-dvi-hdmi-dp;05/12/2022 05:58;Galax;Gtx 1050 TI
Placa De Video Galax Geforce Gtx 1650 Ex 1 Click Oc Pci-e 4gb Gddr6 - 128 Bits - Hdmi/ Dp /dvi;R$ ---;https://www.kabum.com.br/produto/311819/placa-de-video-galax-geforce-gtx-1650-ex-1-click-oc-pci-e-4gb-gddr6-128-bits-hdmi-dp-dvi;05/12/2022 05:58;Galax;Gtx 1650 
Placa De Video Pny Quadro Rtx A2000 6gb Gddr6 Vcnrtxa2000-pb;R$ ---;https://www.kabum.com.br/produto/312837/placa-de-video-pny-quadro-rtx-a2000-6gb-gddr6-vcnrtxa2000-pb;05/12/2022 05:58;Pny;Rtx A2000 
Placa De VÌdeo Palit Gtx 1660 Super 6GB GDRR6 192 Bit;R$ ---;https://www.kabum.com.br/produto/314932/placa-de-video-palit-gtx-1660-super-6gb-gdrr6-192-bit;05/12/2022 05:58;Palit;Gtx 1660 Super
Placa de VÌdeo RTX 2060 12GB XC Gaming EVGA NVIDIA GeForce, 12GB GDDR6, Ray Tracing - 12G-P4-2263-KR;R$ ---;https://www.kabum.com.br/produto/315166/placa-de-video-rtx-2060-12gb-xc-gaming-evga-nvidia-geforce-12gb-gddr6-ray-tracing-12g-p4-2263-kr;05/12/2022 05:58;EVGA;RTX 2060 
Placa De VÌdeo, Gigabyte Rtx 3070, Gaming 8GB, GDDR6 256Bits;R$ ---;https://www.kabum.com.br/produto/315277/placa-de-video-gigabyte-rtx-3070-gaming-8gb-gddr6-256bits;05/12/2022 05:58;Gigabyte;Rtx 3070 
Placa De Video, Afox, Geforce GT730 2GB, DDR5, 128 Bits, HDMI, DVI, VGA - AF730-2048D5H5;R$ ---;https://www.kabum.com.br/produto/315309/placa-de-video-afox-geforce-gt730-2gb-ddr5-128-bits-hdmi-dvi-vga-af730-2048d5h5;05/12/2022 05:58;Afox;GT730 
Placa De VÌdeo Gigabyte Nvidia Geforce Rtx 3080 Gaming Oc 10GB GDDR6x Dp/hdmi Gv-n3080gaming Oc-10gd;R$ ---;https://www.kabum.com.br/produto/316078/placa-de-video-gigabyte-nvidia-geforce-rtx-3080-gaming-oc-10gb-gddr6x-dp-hdmi-gv-n3080gaming-oc-10gd;05/12/2022 05:58;Gigabyte;Rtx 3080 
Placa de Video Gigabyte GEFORCE RTX 3080 TI GAMING OC 12GB GDDR6X 384-BIT, GV-N308TGAMING OC-12GD;R$ ---;https://www.kabum.com.br/produto/318929/placa-de-video-gigabyte-geforce-rtx-3080-TI-gaming-oc-12gb-gddr6x-384-bit-gv-n308tgaming-oc-12gd;05/12/2022 05:58;Gigabyte;RTX 3080 TI
Placa De Video Gainward Gtx 1660 TI Ghost 6gb Ddr6 192bit Ne6166t018j9-1160l;R$ ---;https://www.kabum.com.br/produto/318935/placa-de-video-gainward-gtx-1660-TI-ghost-6gb-ddr6-192bit-ne6166t018j9-1160l;05/12/2022 05:58;Gainward;Gtx 1660 TI
Placa De Video, Gainward, GT1030 2GB, DDR4, 64bit, HDMI, NEC103000646-1082F;R$ ---;https://www.kabum.com.br/produto/318945/placa-de-video-gainward-gt1030-2gb-ddr4-64bit-hdmi-nec103000646-1082f;05/12/2022 05:58;Gainward;GT1030 
Placa de VÌdeo RTX 3080 EAGLE Gigabyte NVIDIA GeForce, 10GB GDDR6X, RGB, DLSS, Ray Tracing - GV-N3080EAGLE-10GD;R$ ---;https://www.kabum.com.br/produto/320820/placa-de-video-rtx-3080-eagle-gigabyte-nvidia-geforce-10gb-gddr6x-rgb-dlss-ray-tracing-gv-n3080eagle-10gd;05/12/2022 05:58;Gigabyte;RTX 3080 
Placa de VÌdeo RTX 3060 TI GAMING 8G Gigabyte NVIDIA GeForce, rev. 2.0, 8GB GDDR6, RGB, LHR, DLSS, Ray Tracing - GV-N306TGAMING-8GD;R$ ---;https://www.kabum.com.br/produto/320823/placa-de-video-rtx-3060-TI-gaming-8g-gigabyte-nvidia-geforce-rev-2-0-8gb-gddr6-rgb-lhr-dlss-ray-tracing-gv-n306tgaming-8gd;05/12/2022 05:58;Gigabyte;RTX 3060 TI
Placa de VÌdeo RTX 3060 TI Vision Gigabyte NVIDIA GeForce, 8GB GDDR6, RGB, LHR, DLSS, Ray Tracing - GV-N306TVISION-8GD;R$ ---;https://www.kabum.com.br/produto/320824/placa-de-video-rtx-3060-TI-vision-gigabyte-nvidia-geforce-8gb-gddr6-rgb-lhr-dlss-ray-tracing-gv-n306tvision-8gd;05/12/2022 05:58;Gigabyte;RTX 3060 TI
Placa De VÌdeo Asus Phoenix Nvidia Geforce Gtx 1660 6gb Gddr5 Ph-gtx1660-o6g;R$ ---;https://www.kabum.com.br/produto/357222/placa-de-video-asus-phoenix-nvidia-geforce-gtx-1660-6gb-gddr5-ph-gtx1660-o6g;05/12/2022 05:58;Asus;Gtx 1660 
Placa De VÌdeo Asus Phoenix Nvidia Geforce Gtx 1660 Super 6gb Gddr6 Ph-gtx1660s-o6g;R$ ---;https://www.kabum.com.br/produto/357224/placa-de-video-asus-phoenix-nvidia-geforce-gtx-1660-super-6gb-gddr6-ph-gtx1660s-o6g;05/12/2022 05:58;Asus;Gtx 1660 Super
Placa De VÌdeo Galax Geforce Rtx 3070 TI 1-click Oc + Brinde Headset Galax Rgb Usb;R$ ---;https://www.kabum.com.br/produto/321168/placa-de-video-galax-geforce-rtx-3070-TI-1-click-oc-brinde-headset-galax-rgb-usb;05/12/2022 05:58;Galax;Rtx 3070 TI
Placa De Video Pny 4gb Gddr6 64 Bits Nvidia Quadro T400 Vcnt4004gb-pb;R$ ---;https://www.kabum.com.br/produto/321526/placa-de-video-pny-4gb-gddr6-64-bits-nvidia-quadro-t400-vcnt4004gb-pb;05/12/2022 05:58;Pny;T400 
Placa De VÌdeo Evga Geforce Rtx 3070 TI Lhr, FTW3, Ultra Gaming, RGB, 8GB, Gddr6x;R$ ---;https://www.kabum.com.br/produto/339820/placa-de-video-evga-geforce-rtx-3070-TI-lhr-ftw3-ultra-gaming-rgb-8gb-gddr6x;05/12/2022 05:58;Evga;Rtx 3070 TI
Placa De VÌdeo Afox Geforce Gt 710 2gb Pci-e Ddr3, Dvi, Vga, Hdmi Low Profile - Af710-2048d3l7;R$ ---;https://www.kabum.com.br/produto/324082/placa-de-video-afox-geforce-gt-710-2gb-pci-e-ddr3-dvi-vga-hdmi-low-profile-af710-2048d3l7;05/12/2022 05:58;Afox;Gt 710 
Placa De VÌdeo Pny Nvidia Quadro Rtx 4000 8GB, Gddr6 256 Bit- Vcqrtx4000-pb;R$ ---;https://www.kabum.com.br/produto/325703/placa-de-video-pny-nvidia-quadro-rtx-4000-8gb-gddr6-256-bit-vcqrtx4000-pb;05/12/2022 05:58;Pny; 
Placa De Video Nvidia Quadro T400 2GB, Gddr6 64 Bits Pny - Vcnt400-pb;R$ ---;https://www.kabum.com.br/produto/326058/placa-de-video-nvidia-quadro-t400-2gb-gddr6-64-bits-pny-vcnt400-pb;05/12/2022 05:58;Nvidia;T400 
